일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2018-08-20 22:00,23.7,119.1,0.8,0,67
2018-08-20 23:00,23.5,46.9,1.2,0,67.3
2018-08-21 0:00,22.8,27.2,1.6,0,69.3
2018-08-21 1:00,22.2,0,0.1,0,71.1
2018-08-21 2:00,22.9,37.5,1.1,0,68.2
2018-08-21 3:00,21.9,35.1,0.6,0,74.4
2018-08-21 4:00,22.2,15,2,0,72.8
2018-08-21 5:00,21.5,50.6,0.7,0,77.8
2018-08-21 6:00,21.9,23.6,0.6,0,77.4
2018-08-21 7:00,23.4,24.2,0.8,0,71.7
2018-08-21 8:00,26.5,0,0.3,0,60.2
2018-08-21 9:00,29,134.6,0.6,0,50
2018-08-21 10:00,30.9,142.2,1.7,0,43.5
2018-08-21 11:00,32.8,163.6,2.1,0,42.3
2018-08-21 12:00,31.1,150.7,5,0,38.4
2018-08-21 13:00,32.5,169.8,3.2,0,34
2018-08-21 14:00,33.2,176.7,3.2,0,34.5
2018-08-21 15:00,33.6,172.1,3.9,0,35.6
2018-08-21 16:00,31.8,161.6,3.7,0,37
2018-08-21 17:00,32,169.6,3,0,42
2018-08-21 18:00,31,183.6,2.3,0,46.7
2018-08-21 19:00,29.1,112.8,0.7,0,55
2018-08-21 20:00,28.7,33.2,1,0,57.3
2018-08-21 21:00,28.4,37.3,1,0,61.7
2018-08-21 22:00,28.7,112.3,1,0,58.7
2018-08-21 23:00,28.3,163.7,0.7,0,60.5
2018-08-22 0:00,28.6,136.5,1.8,0,57
2018-08-22 1:00,27.9,45.3,0.9,0,60.2
2018-08-22 2:00,28.2,88.3,2,0,58.5
2018-08-22 3:00,27.3,347.2,1,0,64.9
2018-08-22 4:00,27.9,56.1,1.1,0,60.8
2018-08-22 5:00,27.6,16.7,1.2,0,61.6
2018-08-22 6:00,27.7,36.1,0.9,0,62.9
2018-08-22 7:00,28,5.3,1.6,0,61.7
2018-08-22 8:00,28.8,357.9,1.9,0,59.6
2018-08-22 9:00,30.2,218.3,1,0,55
2018-08-22 10:00,31.1,138.4,1.7,0,49.5
2018-08-22 11:00,30.6,359.5,2.3,0,49.4
2018-08-22 12:00,31.2,280.5,2.5,0,50.8
2018-08-22 13:00,30.8,200.8,1.4,0,50.7
2018-08-22 14:00,30.6,318.9,1.9,0,52.5
2018-08-22 15:00,31,320.1,1.5,0,51.8
2018-08-22 16:00,30.5,343.4,2.2,0,54.3
2018-08-22 17:00,29.7,153.3,1.4,0,55.2
2018-08-22 18:00,29.3,331.1,1.5,0,55.2
2018-08-22 19:00,29.2,344.5,2.2,0,54.8
2018-08-22 20:00,29,357.9,2,0,58.1
2018-08-22 21:00,29.2,321.6,2.3,0,57.9
2018-08-22 22:00,29.1,321.9,2.2,0,60
2018-08-22 23:00,29.3,298.1,1.7,0,57.7
2018-08-23 0:00,29.6,165.8,1.3,25.5,54.9
2018-08-23 1:00,29.5,206.9,1.3,25.5,54.2
2018-08-23 2:00,29.4,287.6,1.2,25.5,52.8
2018-08-23 3:00,28.7,327.8,2,25.5,58
2018-08-23 4:00,28.7,265.8,1.5,25.5,58.5
2018-08-23 5:00,28.4,292.5,2,25.5,63.4
2018-08-23 6:00,26.9,298.7,2,25.5,68.8
2018-08-23 7:00,27.1,333.2,1.9,25.5,70
2018-08-23 8:00,27.3,321.6,1.3,25.5,70.5
2018-08-23 9:00,28.8,131,2.1,25.5,63.6
2018-08-23 10:00,29.4,170.3,2.6,25.5,59.4
2018-08-23 11:00,29.3,220.7,1.5,25.5,58.7
2018-08-23 12:00,29.6,272.6,1.9,25.5,56.8
2018-08-23 13:00,29,280.7,2.3,25.5,59.9
2018-08-23 14:00,28.6,295.3,1.7,25.5,63.2
2018-08-23 15:00,28.5,314.4,2,25.5,64.6
2018-08-23 16:00,25.9,316.4,1.5,25.5,80.2
2018-08-23 17:00,26,290.7,1,25.5,83.5
2018-08-23 18:00,26.2,325.9,1.8,25.5,83.2
2018-08-23 19:00,26.5,131.8,1.7,25.5,79.1
2018-08-23 20:00,26.2,127.2,1.3,25.5,79.3
2018-08-23 21:00,26,144.4,1.8,25.5,80.7
2018-08-23 22:00,26,166.9,3.1,25.5,79.3
2018-08-23 23:00,26.4,163,4.3,25.5,79.1
2018-08-24 0:00,26.6,164.3,3.4,7,79.5
2018-08-24 1:00,26,179.5,6.4,7,80.4
2018-08-24 2:00,26.3,175.8,6.2,7,78.6
2018-08-24 3:00,25.4,170.2,8,7,82.9
2018-08-24 4:00,25.1,182.2,9,7,83.7
2018-08-24 5:00,25.2,188.9,7.3,7,85.1
2018-08-24 6:00,25.1,198.7,5.2,7,85.4
2018-08-24 7:00,25.5,198.1,5,7,82.9
2018-08-24 8:00,26.3,202.5,4.3,7,76.4
2018-08-24 9:00,26.9,200.7,3.2,7,72.7
2018-08-24 10:00,26.6,197.1,3.3,7,74.4
2018-08-24 11:00,28.1,212.1,4.8,7,64.1
2018-08-24 12:00,27.6,205.3,3,7,67.4
2018-08-24 13:00,29,208.6,4.2,7,59.8
2018-08-24 14:00,29,203.3,4.4,7,60.4
2018-08-24 15:00,29.3,216.4,3.8,7,59.8
2018-08-24 16:00,30.3,220.3,3,7,56.4
2018-08-24 17:00,29.2,193.1,2.8,7,61
2018-08-24 18:00,28.4,203.8,2.7,7,63.3
2018-08-24 19:00,27,193.9,3.2,7,69.1
2018-08-24 20:00,26.8,201.3,2.8,7,68
2018-08-24 21:00,26.6,204.1,2.4,7,68.7
2018-08-24 22:00,26.2,196.9,2.6,7,68.7
2018-08-24 23:00,26.1,208,2.5,7,66.6
2018-08-25 0:00,26,211.6,2.4,1.5,66.6
2018-08-25 1:00,25.2,211.3,1.7,1.5,68.6
2018-08-25 2:00,25.6,211.1,2.4,1.5,68.6
2018-08-25 3:00,25.2,209.1,1.9,1.5,66.7
2018-08-25 4:00,24.7,215.2,0.7,1.5,70.6
2018-08-25 5:00,24.6,209.2,1.2,1.5,72.7
2018-08-25 6:00,24.7,0,0.3,1.5,70
2018-08-25 7:00,25,269,1.1,1.5,66.8
2018-08-25 8:00,26.6,255.6,0.7,1.5,58.5
2018-08-25 9:00,26.6,264.8,0.7,1.5,58.4
2018-08-25 10:00,27.6,272.6,0.5,1.5,55.4
2018-08-25 11:00,28.7,214.7,1.2,1.5,55.1
2018-08-25 12:00,27.7,204.6,1.9,1.5,56.5
2018-08-25 13:00,25.7,214.2,1.2,1.5,68.3
2018-08-25 14:00,25.2,255.7,0.8,1.5,68.4
2018-08-25 15:00,25.2,297.9,0.9,1.5,72.9
2018-08-25 16:00,25.2,36.7,0.5,1.5,76
2018-08-25 17:00,24.6,0,0.4,1.5,76.5
2018-08-25 18:00,24,0,0.4,1.5,80.2
2018-08-25 19:00,24,0,0.4,1.5,78.4
2018-08-25 20:00,24.6,304.6,0.5,1.5,76.6
2018-08-25 21:00,24.6,0,0,1.5,78.1
2018-08-25 22:00,24.6,0,0.4,1.5,80.4
2018-08-25 23:00,24.6,0,0.4,1.5,80.3
2018-08-26 0:00,24.9,0,0.4,14.5,81.5
2018-08-26 1:00,25.6,176.9,1,14.5,78.7
2018-08-26 2:00,25,170.2,1.6,14.5,82.4
2018-08-26 3:00,25,171.8,1.2,14.5,86.1
2018-08-26 4:00,24.9,0,0.2,14.5,86.6
2018-08-26 5:00,25.2,192.1,1.6,14.5,87
2018-08-26 6:00,25.2,196.5,1.1,14.5,86.9
2018-08-26 7:00,24.8,187.3,2.7,14.5,86.1
2018-08-26 8:00,25.3,176.4,4,14.5,85.6
2018-08-26 9:00,25.5,198,1.9,14.5,84
2018-08-26 10:00,25.8,193.2,2.5,14.5,83.1
2018-08-26 11:00,26.2,188.6,3.4,14.5,82.6
2018-08-26 12:00,28,184,4,14.5,71.8
2018-08-26 13:00,28.2,213.4,3.3,14.5,70.8
2018-08-26 14:00,28.1,180.6,3.2,14.5,68.8
2018-08-26 15:00,26.8,164,2.8,14.5,74.1
2018-08-26 16:00,26.2,170.1,2.9,14.5,76.6
2018-08-26 17:00,26.2,162.9,2.2,14.5,77
2018-08-26 18:00,26.1,176.6,1.7,14.5,76.8
2018-08-26 19:00,25.4,163.4,2.3,14.5,77.3
2018-08-26 20:00,25,163.7,2.1,14.5,77.9
2018-08-26 21:00,24.5,160.7,0.7,14.5,80.1
2018-08-26 22:00,24.3,103.1,0.6,14.5,79.2
2018-08-26 23:00,24.4,0,0.2,14.5,79.2
2018-08-27 0:00,24.1,0,0.4,27.5,81.9
2018-08-27 1:00,24.2,144.4,0.7,27.5,81
2018-08-27 2:00,25.1,188.1,0.9,27.5,80.4
2018-08-27 3:00,24.9,181.6,1.9,27.5,84.5
2018-08-27 4:00,25.7,195.6,2.1,27.5,80.8
2018-08-27 5:00,26.1,193.4,2.4,27.5,76.7
2018-08-27 6:00,26,193.5,2.8,27.5,80.2
2018-08-27 7:00,26.6,192.9,2.5,27.5,80.7
2018-08-27 8:00,25.6,188.4,2.4,27.5,84.7
2018-08-27 9:00,25.1,183.5,0.5,27.5,86.1
2018-08-27 10:00,25.4,221.5,1.9,27.5,87.1
2018-08-27 11:00,25.7,189.9,2.6,27.5,85.8
2018-08-27 12:00,26.2,194.8,2,27.5,86.7
2018-08-27 13:00,26.6,192.2,1.8,27.5,83.7
2018-08-27 14:00,26.8,207.6,2.5,27.5,79.1
2018-08-27 15:00,26.9,209.5,1.7,27.5,77.7
2018-08-27 16:00,26.6,168.6,1.1,27.5,79.9
2018-08-27 17:00,27.1,201.5,1.8,27.5,73.7
2018-08-27 18:00,26.8,218.5,1.8,27.5,72.1
2018-08-27 19:00,24.8,0,0.1,27.5,84.4
2018-08-27 20:00,25.9,212.2,2,27.5,81.2
2018-08-27 21:00,25.6,323.4,1.1,27.5,78.8
2018-08-27 22:00,25.9,213.8,1.7,27.5,80.3
2018-08-27 23:00,25.5,183.6,1.4,27.5,82.6
2018-08-28 0:00,25.4,175.7,0.9,0,82.8
2018-08-28 1:00,25.8,193.4,0.9,0,81.5
2018-08-28 2:00,26,198.7,1.4,0,78.8
2018-08-28 3:00,26.1,193.6,1.6,0,77.6
2018-08-28 4:00,26,202.1,1.1,0,77.6
2018-08-28 5:00,25.8,177.4,0.5,0,78.3
2018-08-28 6:00,26,204.4,1.3,0,78
2018-08-28 7:00,26.2,175.7,1.1,0,77.4
2018-08-28 8:00,27,213.4,1.6,0,71.7
2018-08-28 9:00,27.4,218.7,1.2,0,68.9
2018-08-28 10:00,28.1,216.1,1.7,0,65.5
2018-08-28 11:00,29.2,302,1.3,0,59.8
2018-08-28 12:00,31.6,220,1.2,0,57.4
2018-08-28 13:00,30.6,192.5,2.6,0,56.3
2018-08-28 14:00,30.6,175.6,1.9,0,57.2
2018-08-28 15:00,31.1,181.7,3,0,55.4
2018-08-28 16:00,30.2,175,3.1,0,56
2018-08-28 17:00,30.4,188,3.3,0,58.1
2018-08-28 18:00,29.1,181.8,2.6,0,59.4
2018-08-28 19:00,27.1,175.6,1.8,0,66.1
2018-08-28 20:00,26.4,149.3,2.8,0,72.6
2018-08-28 21:00,25.7,168.3,0.9,0,77
2018-08-28 22:00,25.6,0,0.2,0,75.8
2018-08-28 23:00,25.8,310.7,0.7,0,70.8
2018-08-29 0:00,26.1,259,1.1,0,65.5
2018-08-29 1:00,25.2,250.5,0.8,0,73.7
2018-08-29 2:00,24.5,0,0.3,0,79.1
2018-08-29 3:00,25.1,12.3,0.6,0,74.9
2018-08-29 4:00,25.2,178.7,0.8,0,76.8
2018-08-29 5:00,25.1,192,0.7,0,77.1
2018-08-29 6:00,24.4,186.5,0.7,0,79.8
2018-08-29 7:00,25.1,179.3,0.5,0,77.7
2018-08-29 8:00,27.1,188.9,2.1,0,64.6
2018-08-29 9:00,27.8,225.8,2.3,0,60.2
2018-08-29 10:00,28.4,205.3,3,0,57.5
2018-08-29 11:00,30.4,231.3,2.9,0,50.8
2018-08-29 12:00,30.2,203.3,3.1,0,52
2018-08-29 13:00,30,211.6,3.1,0,50.5
2018-08-29 14:00,31,229.3,2.9,0,47.4
2018-08-29 15:00,31.3,196.4,3.1,0,49.3
2018-08-29 16:00,31.5,219.6,2.5,0,49.8
2018-08-29 17:00,29.7,214.5,2.6,0,51.7
2018-08-29 18:00,28.4,207.7,2.5,0,59.7
2018-08-29 19:00,27.9,205.5,1.8,0,62
2018-08-29 20:00,27.6,194,2.6,0,66.6
2018-08-29 21:00,27.2,197.5,3.4,0,68.9
2018-08-29 22:00,27.4,205.3,1.5,0,67.6
2018-08-29 23:00,27.5,198.6,2.8,0,69.4
2018-08-30 0:00,27.3,200.6,1.5,1,72.3
2018-08-30 1:00,27.1,198.8,2.4,1,75.4
2018-08-30 2:00,25.8,185.3,2.6,1,78.4
2018-08-30 3:00,26.7,195.4,1.7,1,73.4
2018-08-30 4:00,25.6,202.2,1.9,1,79.9
2018-08-30 5:00,25.6,190.4,2,1,78.4
2018-08-30 6:00,25.5,187.5,1.3,1,78.3
2018-08-30 7:00,26.2,193.1,2.6,1,76.7
2018-08-30 8:00,26.9,223,2.8,1,71.6
2018-08-30 9:00,28.6,218.5,2.6,1,64.7
2018-08-30 10:00,28.6,206.9,2.5,1,60.8
2018-08-30 11:00,30,233.4,2.6,1,57.5
2018-08-30 12:00,30.6,209.2,2.7,1,59.2
2018-08-30 13:00,29.7,226.1,2.4,1,57.8
2018-08-30 14:00,30,239.7,2.3,1,57.8
2018-08-30 15:00,30.8,218.6,3.4,1,55.9
2018-08-30 16:00,29.5,196.4,2.8,1,58.5
2018-08-30 17:00,28.9,198.4,2.3,1,62
2018-08-30 18:00,28.1,207.3,1.6,1,66.3
2018-08-30 19:00,27.5,179.6,2.8,1,68.9
2018-08-30 20:00,27.7,216.8,1.2,1,66.1
2018-08-30 21:00,27.4,208.7,1.9,1,67.1
2018-08-30 22:00,27.5,217.1,1.4,1,69.6
2018-08-30 23:00,27,205.1,2,1,70.1
2018-08-31 0:00,27.1,206.2,3.2,48.5,69.4
2018-08-31 1:00,27.1,207.8,2.3,48.5,68.4
2018-08-31 2:00,27,225.4,3.5,48.5,69.2
2018-08-31 3:00,26.9,211.5,1.8,48.5,68.8
2018-08-31 4:00,26.9,218.7,3.3,48.5,70
2018-08-31 5:00,26.9,220.9,3.1,48.5,69.6
2018-08-31 6:00,26.9,227.6,2.3,48.5,67.9
2018-08-31 7:00,27.3,208.9,3.4,48.5,67.3
2018-08-31 8:00,27.6,205.4,2.7,48.5,65
2018-08-31 9:00,28.2,218.6,2.5,48.5,63.2
2018-08-31 10:00,27.9,225.2,3,48.5,64
2018-08-31 11:00,28.2,226.7,2.4,48.5,63.6
2018-08-31 12:00,27.1,240.2,2.8,48.5,72.8
2018-08-31 13:00,23.1,175.3,1.1,48.5,86.5
2018-08-31 14:00,23.6,161.6,0.6,48.5,87.3
2018-08-31 15:00,24.4,182.7,0.6,48.5,86.7
2018-08-31 16:00,24.8,0,0.3,48.5,84.5
2018-08-31 17:00,26.3,177.7,1.4,48.5,72.6
2018-08-31 18:00,24.6,0,0.4,48.5,77.1
2018-08-31 19:00,24.1,0,0,48.5,81.3
2018-08-31 20:00,24.7,0,0.4,48.5,76.9
2018-08-31 21:00,23.5,0,0.1,48.5,86.5
2018-08-31 22:00,23.8,60.3,0.7,48.5,88.5
2018-08-31 23:00,23.7,35.3,0.6,48.5,88.9
2018-09-01 0:00,21.3,5.3,1.7,55.5,86.6
2018-09-01 1:00,21.2,10.2,1.2,55.5,86.9
2018-09-01 2:00,21,6.9,1.8,55.5,87
2018-09-01 3:00,20.1,13,2.1,55.5,87.7
2018-09-01 4:00,19.9,30.3,1,55.5,88.3
2018-09-01 5:00,19.5,186.7,0.6,55.5,88.1
2018-09-01 6:00,19.6,0,0.3,55.5,88.8
2018-09-01 7:00,19.6,339.1,0.6,55.5,87.8
2018-09-01 8:00,20,358.6,1.3,55.5,88.5
2018-09-01 9:00,20.3,9.6,0.8,55.5,88.6
2018-09-01 10:00,20.6,358.6,0.6,55.5,88.6
2018-09-01 11:00,20.7,0,0.1,55.5,88.5
2018-09-01 12:00,21.2,326.1,0.8,55.5,84.4
2018-09-01 13:00,22.6,14.1,1,55.5,80.1
2018-09-01 14:00,24.6,195.6,0.7,55.5,72.5
2018-09-01 15:00,25.2,215.7,0.9,55.5,64.9
2018-09-01 16:00,24.7,326.1,1.3,55.5,64.4
2018-09-01 17:00,24.2,341.7,1.4,55.5,64.8
2018-09-01 18:00,23.6,330.2,2.2,55.5,64.9
2018-09-01 19:00,22.6,13.5,1.6,55.5,66.7
2018-09-01 20:00,22.6,346.4,1.3,55.5,64.4
2018-09-01 21:00,22.1,4.9,1.8,55.5,62.4
2018-09-01 22:00,21.6,309.8,1,55.5,62.4
2018-09-01 23:00,21.1,44.4,1.3,55.5,64.6
2018-09-02 0:00,21,4.6,1.6,4,64.4
2018-09-02 1:00,21,15.5,2,4,64.7
2018-09-02 2:00,21.2,7.8,1.8,4,64.2
2018-09-02 3:00,21.2,26.1,1.2,4,62.3
2018-09-02 4:00,20.5,13.3,1.4,4,66.7
2018-09-02 5:00,20.7,5.8,1.7,4,68.4
2018-09-02 6:00,20.6,24.5,1.2,4,68.3
2018-09-02 7:00,20.6,21.4,1.5,4,68.5
2018-09-02 8:00,22.1,5.9,2.1,4,64.9
2018-09-02 9:00,23,350.3,1.7,4,61.4
2018-09-02 10:00,23.1,354.2,1.4,4,61.1
2018-09-02 11:00,23.7,351,2,4,59.2
2018-09-02 12:00,23.7,359.5,1.2,4,61.6
2018-09-02 13:00,25.4,346.2,1.5,4,60.1
2018-09-02 14:00,25.1,278,1.3,4,57.6
2018-09-02 15:00,24.1,318.1,1,4,63.3
2018-09-02 16:00,23.2,4.4,0.8,4,69
2018-09-02 17:00,21.4,359.9,0.8,4,84.7
2018-09-02 18:00,20.9,360,0.6,4,86
2018-09-02 19:00,20.8,22.8,0.6,4,86.2
2018-09-02 20:00,21,7.4,0.8,4,86.7
2018-09-02 21:00,21.4,3.2,1.3,4,87.6
2018-09-02 22:00,21.3,25.1,1.1,4,87.4
2018-09-02 23:00,21.3,357.3,1.6,4,87.3
2018-09-03 0:00,21.6,8.4,1.5,66.5,87.4
2018-09-03 1:00,21.7,6.7,1.3,66.5,87.1
2018-09-03 2:00,21.9,4.6,1.5,66.5,87.1
2018-09-03 3:00,21.9,13.1,1.1,66.5,86.7
2018-09-03 4:00,22.1,10.9,1.3,66.5,86.3
2018-09-03 5:00,22.2,5.7,0.9,66.5,86.3
2018-09-03 6:00,22.5,275.1,1.4,66.5,88
2018-09-03 7:00,22.6,350.2,1.8,66.5,88.6
2018-09-03 8:00,22.9,12,0.9,66.5,88.3
2018-09-03 9:00,23.1,356,1.2,66.5,89.2
2018-09-03 10:00,24.5,173.3,4.1,66.5,88.4
2018-09-03 11:00,24.3,196,2.2,66.5,87.4
2018-09-03 12:00,26,209.2,2.2,66.5,80.6
2018-09-03 13:00,26.6,182.1,2.7,66.5,74.4
2018-09-03 14:00,26.9,197.2,3.3,66.5,70.6
2018-09-03 15:00,26.9,189.4,2.8,66.5,69.7
2018-09-03 16:00,26.4,210.2,2.6,66.5,73.3
2018-09-03 17:00,26.3,185,2,66.5,74.9
2018-09-03 18:00,26,185.7,2.9,66.5,75.1
2018-09-03 19:00,25.6,190.6,3.2,66.5,77.4
2018-09-03 20:00,25.3,200.2,2.5,66.5,78.4
2018-09-03 21:00,25,174.9,1.5,66.5,80.2
2018-09-03 22:00,25.4,188.8,2.6,66.5,79.6
2018-09-03 23:00,24.9,177.4,1.7,66.5,82.1
2018-09-04 0:00,24.7,181.2,1.4,0,82.6
2018-09-04 1:00,24.5,0,0.4,0,82.6
2018-09-04 2:00,24.5,109.2,0.5,0,84.4
2018-09-04 3:00,24.6,190.8,0.7,0,83.2
2018-09-04 4:00,24.8,234.9,0.9,0,82
2018-09-04 5:00,24.4,187.8,0.5,0,83.8
2018-09-04 6:00,24.2,93.4,0.8,0,85.8
2018-09-04 7:00,24.4,346.7,0.8,0,85.1
2018-09-04 8:00,23.8,268.4,0.8,0,73.6
2018-09-04 9:00,24.5,0,0.3,0,73.5
2018-09-04 10:00,26.4,268.7,0.9,0,68.6
2018-09-04 11:00,26,0,0.4,0,64.8
2018-09-04 12:00,26.2,263.4,0.9,0,57.7
2018-09-04 13:00,26.5,305.8,1.7,0,51.9
2018-09-04 14:00,28.1,324.1,2.4,0,47.9
2018-09-04 15:00,29.1,335.1,1.7,0,44.3
2018-09-04 16:00,29.8,327.3,2.1,0,39.3
2018-09-04 17:00,29.4,346.5,1.5,0,39
2018-09-04 18:00,28.2,333.4,1.1,0,44.3
2018-09-04 19:00,25.4,356.7,0.7,0,58
2018-09-04 20:00,24.7,353.7,0.9,0,61.7
2018-09-04 21:00,23.5,5.9,1.2,0,66.1
2018-09-04 22:00,24.1,287,0.6,0,57.5
2018-09-04 23:00,24.4,325.9,1.4,0,51.5
2018-09-05 0:00,24,340.7,1.8,0,45.8
2018-09-05 1:00,23.3,356,1.5,0,48.6
2018-09-05 2:00,22.4,345.6,1.1,0,51.9
2018-09-05 3:00,22.1,318,1.6,0,53.1
2018-09-05 4:00,21.3,220.8,1.1,0,57.2
2018-09-05 5:00,21.1,237.7,1.2,0,58.6
2018-09-05 6:00,20.7,302.7,0.8,0,59.9
2018-09-05 7:00,19.8,0,0.3,0,66.9
2018-09-05 8:00,23.2,187,0.8,0,56.3
2018-09-05 9:00,25.1,283.8,1.1,0,46.6
2018-09-05 10:00,25.8,286.6,2,0,42.6
2018-09-05 11:00,27,225.1,2.7,0,39.3
2018-09-05 12:00,28.5,281.3,1.9,0,36.3
2018-09-05 13:00,28.1,213.9,3.1,0,40.7
2018-09-05 14:00,28.4,226.4,3.3,0,39.9
2018-09-05 15:00,28.1,210.6,3.5,0,45.3
2018-09-05 16:00,28.4,231.6,3.2,0,42.8
2018-09-05 17:00,27.6,215.8,2.7,0,50.9
2018-09-05 18:00,26.8,203.8,2.4,0,53.9
2018-09-05 19:00,26,231.6,2.2,0,57.6
2018-09-05 20:00,25.2,212.1,1.2,0,62.7
2018-09-05 21:00,25.1,228.9,1.3,0,65.2
2018-09-05 22:00,24.6,322.4,0.9,0,65.4
2018-09-05 23:00,24.4,288.7,0.8,0,57.1
2018-09-06 0:00,23.1,0,0,0,51.7
2018-09-06 1:00,22.3,105.5,0.5,0,63
2018-09-06 2:00,22,34.1,1,0,63.6
2018-09-06 3:00,21.5,21.6,1.3,0,61.1
2018-09-06 4:00,20.5,356.2,0.6,0,65.1
2018-09-06 5:00,20.3,8.3,1.3,0,68.6
2018-09-06 6:00,20.5,20.6,1.5,0,63.8
2018-09-06 7:00,20.5,5.6,0.7,0,66.4
2018-09-06 8:00,21.8,0,0.3,0,62.3
2018-09-06 9:00,23.1,70.3,0.9,0,55.1
2018-09-06 10:00,24.6,226.2,0.9,0,50.2
2018-09-06 11:00,24.6,263.6,0.6,0,50
2018-09-06 12:00,26.5,181.2,1.2,0,44.1
2018-09-06 13:00,26.8,257.2,1,0,39.4
2018-09-06 14:00,27,226.5,1.5,0,41.1
2018-09-06 15:00,26.9,212.5,1.8,0,38.4
2018-09-06 16:00,25.7,226.1,2.2,0,45.4
2018-09-06 17:00,24.9,204.8,1.6,0,58
2018-09-06 18:00,24.4,175.8,1.9,0,60.8
2018-09-06 19:00,24.2,234.5,1.6,0,59.5
2018-09-06 20:00,23.8,246.9,1.1,0,64.7
2018-09-06 21:00,23.9,209.4,1.5,0,64.1
2018-09-06 22:00,24,196.9,1.9,0,63.6
2018-09-06 23:00,23.9,201.7,1.9,0,64.9
2018-09-07 0:00,23.8,213.1,2.7,12.5,66.2
2018-09-07 1:00,23.5,199.3,2.1,12.5,68.2
2018-09-07 2:00,23.6,207.7,1.7,12.5,65.9
2018-09-07 3:00,23.8,213.2,1.7,12.5,65.2
2018-09-07 4:00,23.9,206.6,2.5,12.5,64.9
2018-09-07 5:00,24.2,207.6,1.8,12.5,62.6
2018-09-07 6:00,21.2,190.1,3.2,12.5,81
2018-09-07 7:00,21,194.7,2.2,12.5,86.5
2018-09-07 8:00,20,202,1.9,12.5,85.8
2018-09-07 9:00,20.3,209.4,1.4,12.5,87
2018-09-07 10:00,20.7,191,0.9,12.5,87.7
2018-09-07 11:00,20.7,239.5,0.8,12.5,85.1
2018-09-07 12:00,21,316.8,0.9,12.5,82.2
2018-09-07 13:00,23.1,219.5,0.5,12.5,73.9
2018-09-07 14:00,23.6,234.2,0.9,12.5,68.8
2018-09-07 15:00,23.8,229.8,1.7,12.5,65.7
2018-09-07 16:00,23.5,209.8,1.9,12.5,67.6
2018-09-07 17:00,23,217.5,2,12.5,69.5
2018-09-07 18:00,22.2,0,0.4,12.5,73.3
2018-09-07 19:00,21,4.9,0.5,12.5,83.5
2018-09-07 20:00,21.4,240.6,0.7,12.5,82.2
2018-09-07 21:00,21.8,293.1,0.7,12.5,77.1
2018-09-07 22:00,21,0,0.4,12.5,84
2018-09-07 23:00,20.9,0,0.2,12.5,82.7
2018-09-08 0:00,21,276.3,0.5,0,70.9
2018-09-08 1:00,20.3,0,0.3,0,73.7
2018-09-08 2:00,19.9,0,0.4,0,70.3
2018-09-08 3:00,19.6,83.8,0.6,0,69.3
2018-09-08 4:00,19.5,0,0.3,0,64.6
2018-09-08 5:00,19.2,48.6,0.9,0,70.5
2018-09-08 6:00,18.5,15.2,0.5,0,77.1
2018-09-08 7:00,18.7,17,0.7,0,76.8
2018-09-08 8:00,19.3,352,1,0,68.4
2018-09-08 9:00,20.2,336.4,0.5,0,60.5
2018-09-08 10:00,21.5,0,0.4,0,55.4
2018-09-08 11:00,21.8,341.4,0.5,0,54.9
2018-09-08 12:00,23.6,342.1,0.8,0,57.6
2018-09-08 13:00,23.4,348.9,1.4,0,51.7
2018-09-08 14:00,24,326.8,0.6,0,56.3
2018-09-08 15:00,22.7,10.6,1,0,58.6
2018-09-08 16:00,22.8,30.9,0.6,0,58.1
2018-09-08 17:00,22.3,336.2,0.7,0,63.9
2018-09-08 18:00,22.1,348.2,0.8,0,61
2018-09-08 19:00,21.4,352.9,1.1,0,65
2018-09-08 20:00,21.4,28.4,1.2,0,62.3
2018-09-08 21:00,21.1,6.6,1.5,0,63.3
2018-09-08 22:00,20.7,1.9,1.5,0,64
2018-09-08 23:00,20.7,4.4,1.8,0,62.2
2018-09-09 0:00,20.6,6,1.7,0,63
2018-09-09 1:00,20.6,17.2,1.7,0,63.2
2018-09-09 2:00,20.7,9.5,1.3,0,62.3
2018-09-09 3:00,20.6,15.2,1.7,0,61.2
2018-09-09 4:00,20.6,13,1.8,0,59.2
2018-09-09 5:00,20.6,13.3,1.3,0,58.1
2018-09-09 6:00,20.7,18.6,1.8,0,56.3
2018-09-09 7:00,20.7,7.9,1.5,0,57.1
2018-09-09 8:00,21.2,25.8,2.1,0,57.2
2018-09-09 9:00,21,27.9,2.3,0,58.3
2018-09-09 10:00,21.7,21.8,1.9,0,58.3
2018-09-09 11:00,22.2,25.4,1.6,0,55.4
2018-09-09 12:00,23.1,14.8,1.9,0,56.2
2018-09-09 13:00,23.7,9.9,2.5,0,56.2
2018-09-09 14:00,24.1,352.7,1.5,0,53.2
2018-09-09 15:00,24.1,15.8,1.3,0,54
2018-09-09 16:00,24.1,10.2,1.6,0,47.1
2018-09-09 17:00,24.1,5.2,1.9,0,53.2
2018-09-09 18:00,22.2,350.5,1.5,0,59.1
2018-09-09 19:00,21.7,352.2,1.8,0,60.2
2018-09-09 20:00,21.1,357.3,1.5,0,58.1
2018-09-09 21:00,21.2,6.8,1.3,0,62.2
2018-09-09 22:00,20.6,346,0.7,0,66.7
2018-09-09 23:00,20,17.5,1,0,68.1
2018-09-10 0:00,20.5,277.6,0.6,0,67.6
